region,ym,prcp,n_stations,oni,month,phase
NorCal,1867-06-01,15.2,1,NA,6,Neutral
NorCal,1867-07-01,2.5,1,NA,7,Neutral
NorCal,1867-08-01,35.5,1,NA,8,Neutral
NorCal,1867-09-01,71.1,1,NA,9,Neutral
NorCal,1867-10-01,20.3,1,NA,10,Neutral
NorCal,1867-11-01,78.6,1,NA,11,Neutral
NorCal,1867-12-01,208.4,1,NA,12,Neutral
NorCal,1868-01-01,88.9,1,NA,1,Neutral
NorCal,1868-02-01,10,1,NA,2,Neutral
NorCal,1868-03-01,101.6,1,NA,3,Neutral
NorCal,1868-04-01,15.1,1,NA,4,Neutral
NorCal,1868-05-01,60.8,1,NA,5,Neutral
NorCal,1868-06-01,104.2,1,NA,6,Neutral
NorCal,1868-09-01,5.1,1,NA,9,Neutral
NorCal,1868-10-01,2.5,1,NA,10,Neutral
NorCal,1868-11-01,20.3,1,NA,11,Neutral
NorCal,1868-12-01,22.8,1,NA,12,Neutral
NorCal,1869-01-01,63.3,1,NA,1,Neutral
NorCal,1869-02-01,10.2,1,NA,2,Neutral
NorCal,1869-03-01,17.7,1,NA,3,Neutral
NorCal,1869-05-01,17.7,1,NA,5,Neutral
NorCal,1869-06-01,5,1,NA,6,Neutral
NorCal,1869-07-01,17.7,1,NA,7,Neutral
NorCal,1869-08-01,0,1,NA,8,Neutral
NorCal,1869-09-01,11.4,1,NA,9,Neutral
NorCal,1869-10-01,0,1,NA,10,Neutral
NorCal,1869-11-01,60.1,1,NA,11,Neutral
NorCal,1869-12-01,58.5,1,NA,12,Neutral
NorCal,1870-01-01,322.9,1,NA,1,Neutral
NorCal,1870-02-01,137.2,1,NA,2,Neutral
NorCal,1870-03-01,81.5,1,NA,3,Neutral
NorCal,1870-04-01,35.8,1,NA,4,Neutral
NorCal,1870-05-01,73,1,NA,5,Neutral
NorCal,1870-06-01,34.5,1,NA,6,Neutral
NorCal,1870-07-01,19.3,1,NA,7,Neutral
NorCal,1870-08-01,1.3,1,NA,8,Neutral
NorCal,1870-09-01,0,1,NA,9,Neutral
NorCal,1870-10-01,0.8,1,NA,10,Neutral
NorCal,1870-11-01,58.2,1,NA,11,Neutral
NorCal,1870-12-01,231.1,1,NA,12,Neutral
NorCal,1871-01-01,31.4,1,NA,1,Neutral
NorCal,1871-02-01,85.5,1,NA,2,Neutral
NorCal,1871-03-01,81.9,1,NA,3,Neutral
NorCal,1871-05-01,24.6,1,NA,5,Neutral
NorCal,1871-06-01,4.1,1,NA,6,Neutral
NorCal,1871-07-01,9.6,1,NA,7,Neutral
NorCal,1871-08-01,0.5,1,NA,8,Neutral
NorCal,1871-09-01,5.1,1,NA,9,Neutral
NorCal,1871-10-01,5.1,1,NA,10,Neutral
NorCal,1871-11-01,20,1,NA,11,Neutral
NorCal,1871-12-01,95.2,1,NA,12,Neutral
NorCal,1872-01-01,29.3,1,NA,1,Neutral
NorCal,1872-02-01,100.9,1,NA,2,Neutral
NorCal,1872-03-01,33.5,1,NA,3,Neutral
NorCal,1872-04-01,19.6,1,NA,4,Neutral
NorCal,1872-05-01,46.2,1,NA,5,Neutral
NorCal,1872-06-01,1.5,1,NA,6,Neutral
NorCal,1872-07-01,0,1,NA,7,Neutral
NorCal,1872-08-01,6.6,1,NA,8,Neutral
NorCal,1872-09-01,29.9,1,NA,9,Neutral
NorCal,1872-10-01,11.7,1,NA,10,Neutral
NorCal,1872-11-01,42.9,1,NA,11,Neutral
NorCal,1872-12-01,49.3,1,NA,12,Neutral
NorCal,1873-01-01,56.4,1,NA,1,Neutral
NorCal,1873-02-01,42.3,1,NA,2,Neutral
NorCal,1873-03-01,15.3,1,NA,3,Neutral
NorCal,1873-04-01,52.4,1,NA,4,Neutral
NorCal,1873-05-01,19.7,1,NA,5,Neutral
NorCal,1873-06-01,2.5,1,NA,6,Neutral
NorCal,1873-07-01,3.6,1,NA,7,Neutral
NorCal,1873-08-01,5.3,1,NA,8,Neutral
NorCal,1873-09-01,10.1,1,NA,9,Neutral
NorCal,1873-10-01,16,1,NA,10,Neutral
NorCal,1873-11-01,28.9,1,NA,11,Neutral
NorCal,1873-12-01,83.5,1,NA,12,Neutral
NorCal,1874-01-01,38.3,1,NA,1,Neutral
NorCal,1874-02-01,27.4,1,NA,2,Neutral
NorCal,1874-03-01,26.7,1,NA,3,Neutral
NorCal,1874-04-01,28.4,1,NA,4,Neutral
NorCal,1874-05-01,16.4,1,NA,5,Neutral
NorCal,1874-06-01,26.9,1,NA,6,Neutral
NorCal,1874-07-01,1.3,1,NA,7,Neutral
NorCal,1874-08-01,6.9,1,NA,8,Neutral
NorCal,1874-09-01,0,1,NA,9,Neutral
NorCal,1874-10-01,9.4,1,NA,10,Neutral
NorCal,1874-11-01,30.5,1,NA,11,Neutral
NorCal,1874-12-01,3.3,1,NA,12,Neutral
NorCal,1875-01-01,53.4,1,NA,1,Neutral
NorCal,1875-02-01,1.8,1,NA,2,Neutral
NorCal,1875-03-01,54.7,1,NA,3,Neutral
NorCal,1875-04-01,11.4,1,NA,4,Neutral
NorCal,1875-05-01,33,1,NA,5,Neutral
NorCal,1875-06-01,25.4,1,NA,6,Neutral
NorCal,1875-07-01,0,1,NA,7,Neutral
NorCal,1875-08-01,1.3,1,NA,8,Neutral
NorCal,1875-09-01,0,1,NA,9,Neutral
NorCal,1875-10-01,45.7,1,NA,10,Neutral
NorCal,1875-11-01,66.7,1,NA,11,Neutral
NorCal,1875-12-01,39.2,1,NA,12,Neutral
NorCal,1876-01-01,90.7,1,NA,1,Neutral
NorCal,1876-02-01,8.2,1,NA,2,Neutral
NorCal,1876-03-01,20.4,1,NA,3,Neutral
NorCal,1876-04-01,13.6,1,NA,4,Neutral
NorCal,1876-05-01,25,1,NA,5,Neutral
NorCal,1876-06-01,10.9,1,NA,6,Neutral
NorCal,1876-07-01,0,1,NA,7,Neutral
NorCal,1876-08-01,0,1,NA,8,Neutral
NorCal,1876-09-01,0,1,NA,9,Neutral
NorCal,1876-10-01,50.4,1,NA,10,Neutral
NorCal,1876-11-01,109.7,1,NA,11,Neutral
NorCal,1876-12-01,52.1,1,NA,12,Neutral
NorCal,1877-01-01,132.5,1,NA,1,Neutral
NorCal,1877-02-01,83.9,1,NA,2,Neutral
NorCal,1877-03-01,106.2,1,NA,3,Neutral
NorCal,1877-04-01,54.4,1,NA,4,Neutral
NorCal,1877-05-01,118.5,1,NA,5,Neutral
NorCal,1877-06-01,53.3,1,NA,6,Neutral
NorCal,1877-07-01,1.3,2,NA,7,Neutral
NorCal,1877-08-01,4.45,2,NA,8,Neutral
NorCal,1877-09-01,1.25,2,NA,9,Neutral
NorCal,1877-10-01,19.45,2,NA,10,Neutral
NorCal,1877-11-01,52.1,2,NA,11,Neutral
NorCal,1877-12-01,22.6,2,NA,12,Neutral
NorCal,1878-01-01,127.15,2,NA,1,Neutral
NorCal,1878-02-01,161.25,2,NA,2,Neutral
NorCal,1878-03-01,69.2,2,NA,3,Neutral
NorCal,1878-04-01,26.85,2,NA,4,Neutral
NorCal,1878-05-01,12.6,2,NA,5,Neutral
NorCal,1878-06-01,2.55,2,NA,6,Neutral
NorCal,1878-07-01,3.2,2,NA,7,Neutral
NorCal,1878-08-01,4.7,2,NA,8,Neutral
NorCal,1878-09-01,12.6,2,NA,9,Neutral
NorCal,1878-10-01,10.8,2,NA,10,Neutral
NorCal,1878-11-01,9.65,2,NA,11,Neutral
NorCal,1878-12-01,8.55,2,NA,12,Neutral
NorCal,1879-01-01,80.7,1,NA,1,Neutral
NorCal,1879-02-01,98.9,1,NA,2,Neutral
NorCal,1879-03-01,74,2,NA,3,Neutral
NorCal,1879-04-01,45.25,2,NA,4,Neutral
NorCal,1879-05-01,34.25,2,NA,5,Neutral
NorCal,1879-06-01,3.55,2,NA,6,Neutral
NorCal,1879-07-01,1.9,2,NA,7,Neutral
NorCal,1879-08-01,3.8,2,NA,8,Neutral
NorCal,1879-09-01,1.25,2,NA,9,Neutral
NorCal,1879-10-01,28.15,2,NA,10,Neutral
NorCal,1879-11-01,48.25,2,NA,11,Neutral
NorCal,1879-12-01,120.8,2,NA,12,Neutral
NorCal,1880-01-01,37.45,2,NA,1,Neutral
NorCal,1880-02-01,71.55,2,NA,2,Neutral
NorCal,1880-03-01,64.2,2,NA,3,Neutral
NorCal,1880-04-01,251.55,2,NA,4,Neutral
NorCal,1880-05-01,27.15,2,NA,5,Neutral
NorCal,1880-06-01,3.25,2,NA,6,Neutral
NorCal,1880-07-01,9.1,2,NA,7,Neutral
NorCal,1880-08-01,5.35,2,NA,8,Neutral
NorCal,1880-09-01,1.9,2,NA,9,Neutral
NorCal,1880-10-01,6.35,2,NA,10,Neutral
NorCal,1880-11-01,7.75,2,NA,11,Neutral
NorCal,1880-12-01,227.25,2,NA,12,Neutral
NorCal,1881-01-01,205.05,2,NA,1,Neutral
NorCal,1881-02-01,140.4,2,NA,2,Neutral
NorCal,1881-03-01,36.45,2,NA,3,Neutral
NorCal,1881-04-01,59.1,2,NA,4,Neutral
NorCal,1881-05-01,10.7,2,NA,5,Neutral
NorCal,1881-06-01,26.55,2,NA,6,Neutral
NorCal,1881-07-01,4.05,2,NA,7,Neutral
NorCal,1881-08-01,1.3,2,NA,8,Neutral
NorCal,1881-09-01,6.85,2,NA,9,Neutral
NorCal,1881-10-01,52.2,2,NA,10,Neutral
NorCal,1881-11-01,60.3,2,NA,11,Neutral
NorCal,1881-12-01,84.7,2,NA,12,Neutral
NorCal,1882-01-01,67.8,2,NA,1,Neutral
NorCal,1882-02-01,66.3,2,NA,2,Neutral
NorCal,1882-03-01,66.55,2,NA,3,Neutral
NorCal,1882-04-01,47.15,2,NA,4,Neutral
NorCal,1882-05-01,12.55,2,NA,5,Neutral
NorCal,1882-06-01,6.05,2,NA,6,Neutral
NorCal,1882-07-01,2,2,NA,7,Neutral
NorCal,1882-08-01,0,2,NA,8,Neutral
NorCal,1882-09-01,13.35,2,NA,9,Neutral
NorCal,1882-10-01,68.05,2,NA,10,Neutral
NorCal,1882-11-01,52.6,2,NA,11,Neutral
NorCal,1882-12-01,35.65,2,NA,12,Neutral
NorCal,1883-01-01,60.35,2,NA,1,Neutral
NorCal,1883-02-01,22.3,2,NA,2,Neutral
NorCal,1883-03-01,56.7,2,NA,3,Neutral
NorCal,1883-04-01,28.4,2,NA,4,Neutral
NorCal,1883-05-01,52.7,2,NA,5,Neutral
NorCal,1883-06-01,0,2,NA,6,Neutral
NorCal,1883-07-01,0,2,NA,7,Neutral
NorCal,1883-08-01,0,2,NA,8,Neutral
NorCal,1883-09-01,11.45,2,NA,9,Neutral
NorCal,1883-10-01,27.4,2,NA,10,Neutral
NorCal,1883-11-01,22.25,2,NA,11,Neutral
NorCal,1883-12-01,19.1,2,NA,12,Neutral
NorCal,1884-01-01,58.05,2,NA,1,Neutral
NorCal,1884-02-01,94.25,2,NA,2,Neutral
NorCal,1884-03-01,112.45,2,NA,3,Neutral
NorCal,1884-04-01,63.5,2,NA,4,Neutral
NorCal,1884-05-01,5.85,2,NA,5,Neutral
NorCal,1884-06-01,72.9,2,NA,6,Neutral
NorCal,1884-07-01,8.5,2,NA,7,Neutral
NorCal,1884-08-01,1,2,NA,8,Neutral
NorCal,1884-09-01,27.25,2,NA,9,Neutral
NorCal,1884-10-01,34.8,2,NA,10,Neutral
NorCal,1884-11-01,0,2,NA,11,Neutral
NorCal,1884-12-01,213.5,2,NA,12,Neutral
NorCal,1885-01-01,54,2,NA,1,Neutral
NorCal,1885-02-01,23.2,2,NA,2,Neutral
NorCal,1885-03-01,1.55,2,NA,3,Neutral
NorCal,1885-04-01,17.4,1,NA,4,Neutral
NorCal,1885-05-01,0,1,NA,5,Neutral
NorCal,1885-06-01,2.8,1,NA,6,Neutral
NorCal,1885-07-01,0,1,NA,7,Neutral
NorCal,1885-08-01,0,2,NA,8,Neutral
NorCal,1885-09-01,2.25,2,NA,9,Neutral
NorCal,1885-10-01,9.55,2,NA,10,Neutral
NorCal,1885-11-01,253.5,2,NA,11,Neutral
NorCal,1885-12-01,112.85,2,NA,12,Neutral
NorCal,1886-01-01,176,2,NA,1,Neutral
NorCal,1886-02-01,19.2,2,NA,2,Neutral
NorCal,1886-03-01,44,2,NA,3,Neutral
NorCal,1886-04-01,79.7,2,NA,4,Neutral
NorCal,1886-05-01,19.2,2,NA,5,Neutral
NorCal,1886-06-01,9.95,2,NA,6,Neutral
NorCal,1886-07-01,5.2,2,NA,7,Neutral
NorCal,1886-08-01,0.5,2,NA,8,Neutral
NorCal,1886-09-01,0,2,NA,9,Neutral
NorCal,1886-10-01,33.25,2,NA,10,Neutral
NorCal,1886-11-01,8.6,2,NA,11,Neutral
NorCal,1886-12-01,77.55,2,NA,12,Neutral
NorCal,1887-01-01,46.95,2,NA,1,Neutral
NorCal,1887-02-01,128.8,2,NA,2,Neutral
NorCal,1887-03-01,25.25,2,NA,3,Neutral
NorCal,1887-04-01,51.5,2,NA,4,Neutral
NorCal,1887-05-01,15.8,2,NA,5,Neutral
NorCal,1887-06-01,12.3,2,NA,6,Neutral
NorCal,1887-07-01,2.45,2,NA,7,Neutral
NorCal,1887-08-01,2.8,2,NA,8,Neutral
NorCal,1887-09-01,0.65,2,NA,9,Neutral
NorCal,1887-10-01,0,2,NA,10,Neutral
NorCal,1887-11-01,9.5,2,NA,11,Neutral
NorCal,1887-12-01,49.05,2,NA,12,Neutral
NorCal,1888-01-01,99.35,2,NA,1,Neutral
NorCal,1888-02-01,31.05,2,NA,2,Neutral
NorCal,1888-03-01,68.05,2,NA,3,Neutral
NorCal,1888-04-01,3.2,2,NA,4,Neutral
NorCal,1888-05-01,22.4,2,NA,5,Neutral
NorCal,1888-06-01,19.95,2,NA,6,Neutral
NorCal,1888-07-01,4.6,2,NA,7,Neutral
NorCal,1888-08-01,0,2,NA,8,Neutral
NorCal,1888-09-01,11.3,2,NA,9,Neutral
NorCal,1888-10-01,2.8,2,NA,10,Neutral
NorCal,1888-11-01,68.35,2,NA,11,Neutral
NorCal,1888-12-01,68.3,2,NA,12,Neutral
NorCal,1889-01-01,37.6,2,NA,1,Neutral
NorCal,1889-02-01,8.4,1,NA,2,Neutral
NorCal,1889-03-01,172.4,2,NA,3,Neutral
NorCal,1889-04-01,17.1,2,NA,4,Neutral
NorCal,1889-05-01,62,2,NA,5,Neutral
NorCal,1889-06-01,13.1,2,NA,6,Neutral
NorCal,1889-07-01,0,2,NA,7,Neutral
NorCal,1889-08-01,0,1,NA,8,Neutral
NorCal,1889-09-01,0,2,NA,9,Neutral
NorCal,1889-10-01,122.25,2,NA,10,Neutral
NorCal,1889-11-01,67.95,2,NA,11,Neutral
NorCal,1889-12-01,147.45,2,NA,12,Neutral
NorCal,1890-01-01,178.55,2,NA,1,Neutral
NorCal,1890-02-01,102,2,NA,2,Neutral
NorCal,1890-03-01,88.5,2,NA,3,Neutral
NorCal,1890-04-01,28.6,2,NA,4,Neutral
NorCal,1890-05-01,36.45,2,NA,5,Neutral
NorCal,1890-06-01,4.2,2,NA,6,Neutral
NorCal,1890-07-01,0.65,2,NA,7,Neutral
NorCal,1890-08-01,0.65,2,NA,8,Neutral
NorCal,1890-09-01,30.45,2,NA,9,Neutral
NorCal,1890-10-01,0,1,NA,10,Neutral
NorCal,1890-11-01,0,1,NA,11,Neutral
NorCal,1890-12-01,169.7,1,NA,12,Neutral
NorCal,1891-01-01,10.85,2,NA,1,Neutral
NorCal,1891-02-01,134.5,2,NA,2,Neutral
NorCal,1891-03-01,71.15,2,NA,3,Neutral
NorCal,1891-04-01,43.55,2,NA,4,Neutral
NorCal,1891-05-01,28.35,2,NA,5,Neutral
NorCal,1891-06-01,35.35,2,NA,6,Neutral
NorCal,1891-07-01,19.7,2,NA,7,Neutral
NorCal,1891-08-01,2.4,2,NA,8,Neutral
NorCal,1891-09-01,2.9,2,NA,9,Neutral
NorCal,1891-10-01,3.65,2,NA,10,Neutral
NorCal,1891-11-01,26,2,NA,11,Neutral
NorCal,1891-12-01,76.7,2,NA,12,Neutral
NorCal,1892-01-01,58.1,3,NA,1,Neutral
NorCal,1892-02-01,60.5333333333333,3,NA,2,Neutral
NorCal,1892-03-01,54.1333333333333,3,NA,3,Neutral
NorCal,1892-04-01,54.0666666666667,3,NA,4,Neutral
NorCal,1892-05-01,59.0333333333333,3,NA,5,Neutral
NorCal,1892-06-01,14.6666666666667,3,NA,6,Neutral
NorCal,1892-07-01,1.26666666666667,3,NA,7,Neutral
NorCal,1892-08-01,0.166666666666667,3,NA,8,Neutral
NorCal,1892-09-01,11.7,3,NA,9,Neutral
NorCal,1892-10-01,28.7,3,NA,10,Neutral
NorCal,1892-11-01,116.2,3,NA,11,Neutral
NorCal,1892-12-01,133.333333333333,3,NA,12,Neutral
NorCal,1893-01-01,96.11,10,NA,1,Neutral
NorCal,1893-02-01,97.9142857142857,14,NA,2,Neutral
NorCal,1893-03-01,127.446153846154,13,NA,3,Neutral
NorCal,1893-04-01,51.7071428571429,14,NA,4,Neutral
NorCal,1893-05-01,21.2571428571429,14,NA,5,Neutral
NorCal,1893-06-01,0.646153846153846,13,NA,6,Neutral
NorCal,1893-07-01,2.02142857142857,14,NA,7,Neutral
NorCal,1893-08-01,0.275,12,NA,8,Neutral
NorCal,1893-09-01,20.7384615384615,13,NA,9,Neutral
NorCal,1893-10-01,8.38333333333333,12,NA,10,Neutral
NorCal,1893-11-01,97.35,12,NA,11,Neutral
NorCal,1893-12-01,63.1384615384615,13,NA,12,Neutral
NorCal,1894-01-01,205.421428571429,14,NA,1,Neutral
NorCal,1894-02-01,123.142857142857,14,NA,2,Neutral
NorCal,1894-03-01,42.2375,16,NA,3,Neutral
NorCal,1894-04-01,25.9071428571429,14,NA,4,Neutral
NorCal,1894-05-01,49.3333333333333,15,NA,5,Neutral
NorCal,1894-06-01,25.8375,16,NA,6,Neutral
NorCal,1894-07-01,6.46666666666667,9,NA,7,Neutral
NorCal,1894-08-01,1.65,12,NA,8,Neutral
NorCal,1894-09-01,23.6,15,NA,9,Neutral
NorCal,1894-10-01,50.2866666666667,15,NA,10,Neutral
NorCal,1894-11-01,20.2230769230769,13,NA,11,Neutral
NorCal,1894-12-01,257.246666666667,15,NA,12,Neutral
NorCal,1895-01-01,280.5875,16,NA,1,Neutral
NorCal,1895-02-01,59.7833333333333,18,NA,2,Neutral
NorCal,1895-03-01,60.2058823529412,17,NA,3,Neutral
NorCal,1895-04-01,29.4222222222222,18,NA,4,Neutral
NorCal,1895-05-01,36.1421052631579,19,NA,5,Neutral
NorCal,1895-06-01,1.68571428571429,7,NA,6,Neutral
NorCal,1895-07-01,4.18235294117647,17,NA,7,Neutral
NorCal,1895-08-01,6.3,11,NA,8,Neutral
NorCal,1895-09-01,42.6277777777778,18,NA,9,Neutral
NorCal,1895-10-01,4.56875,16,NA,10,Neutral
NorCal,1895-11-01,39.5333333333333,18,NA,11,Neutral
NorCal,1895-12-01,73.0666666666667,18,NA,12,Neutral
NorCal,1896-01-01,256.829411764706,17,NA,1,Neutral
NorCal,1896-02-01,13.4235294117647,17,NA,2,Neutral
NorCal,1896-03-01,90.8111111111111,18,NA,3,Neutral
NorCal,1896-04-01,148.842105263158,19,NA,4,Neutral
NorCal,1896-05-01,54.0888888888889,18,NA,5,Neutral
NorCal,1896-06-01,4.275,12,NA,6,Neutral
NorCal,1896-07-01,6.16,15,NA,7,Neutral
NorCal,1896-08-01,11.8111111111111,18,NA,8,Neutral
NorCal,1896-09-01,18.4631578947368,19,NA,9,Neutral
NorCal,1896-10-01,29.5157894736842,19,NA,10,Neutral
NorCal,1896-11-01,161.777777777778,18,NA,11,Neutral
NorCal,1896-12-01,115.221052631579,19,NA,12,Neutral
NorCal,1897-01-01,83.678947368421,19,NA,1,Neutral
NorCal,1897-02-01,175.336842105263,19,NA,2,Neutral
NorCal,1897-03-01,138.036842105263,19,NA,3,Neutral
NorCal,1897-04-01,19.3944444444444,18,NA,4,Neutral
NorCal,1897-05-01,10.5055555555556,18,NA,5,Neutral
NorCal,1897-06-01,28.7,17,NA,6,Neutral
NorCal,1897-07-01,3.41111111111111,9,NA,7,Neutral
NorCal,1897-08-01,1.84615384615385,13,NA,8,Neutral
NorCal,1897-09-01,10.3071428571429,14,NA,9,Neutral
NorCal,1897-10-01,59.2857142857143,14,NA,10,Neutral
NorCal,1897-11-01,70.5571428571428,14,NA,11,Neutral
NorCal,1897-12-01,79.6214285714286,14,NA,12,Neutral
NorCal,1898-01-01,30.4,15,NA,1,Neutral
NorCal,1898-02-01,128.88125,16,NA,2,Neutral
NorCal,1898-03-01,21.44,15,NA,3,Neutral
NorCal,1898-04-01,14.725,16,NA,4,Neutral
NorCal,1898-05-01,61.3823529411765,17,NA,5,Neutral
NorCal,1898-06-01,15.34,15,NA,6,Neutral
NorCal,1898-07-01,0.988888888888889,9,NA,7,Neutral
NorCal,1898-08-01,1.80909090909091,11,NA,8,Neutral
NorCal,1898-09-01,14.7533333333333,15,NA,9,Neutral
NorCal,1898-10-01,27.25,16,NA,10,Neutral
NorCal,1898-11-01,51.81875,16,NA,11,Neutral
NorCal,1898-12-01,35.7588235294118,17,NA,12,Neutral
NorCal,1899-01-01,179.425,16,NA,1,Neutral
NorCal,1899-02-01,18.3357142857143,14,NA,2,Neutral
NorCal,1899-03-01,192.135294117647,17,NA,3,Neutral
NorCal,1899-04-01,25.1882352941176,17,NA,4,Neutral
NorCal,1899-05-01,40.3125,16,NA,5,Neutral
NorCal,1899-06-01,10.9764705882353,17,NA,6,Neutral
NorCal,1899-07-01,2.57,10,NA,7,Neutral
NorCal,1899-08-01,7.11666666666667,18,NA,8,Neutral
NorCal,1899-09-01,6.45833333333333,12,NA,9,Neutral
NorCal,1899-10-01,126.31,20,NA,10,Neutral
NorCal,1899-11-01,150.961111111111,18,NA,11,Neutral
NorCal,1899-12-01,117.285,20,NA,12,Neutral
NorCal,1900-01-01,85.6142857142857,21,NA,1,Neutral
NorCal,1900-02-01,34.5190476190476,21,NA,2,Neutral
NorCal,1900-03-01,84.88,20,NA,3,Neutral
NorCal,1900-04-01,60.945,20,NA,4,Neutral
NorCal,1900-05-01,29.9470588235294,17,NA,5,Neutral
NorCal,1900-06-01,7.66111111111111,18,NA,6,Neutral
NorCal,1900-07-01,1.825,12,NA,7,Neutral
NorCal,1900-08-01,4.44444444444444,9,NA,8,Neutral
NorCal,1900-09-01,8.44705882352941,17,NA,9,Neutral
NorCal,1900-10-01,86.7294117647059,17,NA,10,Neutral
NorCal,1900-11-01,118.478947368421,19,NA,11,Neutral
NorCal,1900-12-01,68.6764705882353,17,NA,12,Neutral
NorCal,1901-01-01,160.233333333333,18,NA,1,Neutral
NorCal,1901-02-01,146.066666666667,18,NA,2,Neutral
NorCal,1901-03-01,32.7875,16,NA,3,Neutral
NorCal,1901-04-01,69.3894736842105,19,NA,4,Neutral
NorCal,1901-05-01,27.6842105263158,19,NA,5,Neutral
NorCal,1901-06-01,0.99375,16,NA,6,Neutral
NorCal,1901-07-01,0.69375,16,NA,7,Neutral
NorCal,1901-08-01,8.75,18,NA,8,Neutral
NorCal,1901-09-01,36.5473684210526,19,NA,9,Neutral
NorCal,1901-10-01,41.505,20,NA,10,Neutral
NorCal,1901-11-01,85.19,20,NA,11,Neutral
NorCal,1901-12-01,54.67,20,NA,12,Neutral
NorCal,1902-01-01,37.2857142857143,21,NA,1,Neutral
NorCal,1902-02-01,281.642857142857,21,NA,2,Neutral
NorCal,1902-03-01,96.9809523809524,21,NA,3,Neutral
NorCal,1902-04-01,69.9380952380952,21,NA,4,Neutral
NorCal,1902-05-01,29.6952380952381,21,NA,5,Neutral
NorCal,1902-06-01,1.59375,16,NA,6,Neutral
NorCal,1902-07-01,3.045,20,NA,7,Neutral
NorCal,1902-08-01,2.38947368421053,19,NA,8,Neutral
NorCal,1902-09-01,0.826315789473684,19,NA,9,Neutral
NorCal,1902-10-01,81.6363636363636,22,NA,10,Neutral
NorCal,1902-11-01,126.408695652174,23,NA,11,Neutral
NorCal,1902-12-01,92.6782608695652,23,NA,12,Neutral
NorCal,1903-01-01,139.3375,24,NA,1,Neutral
NorCal,1903-02-01,52.4652173913043,23,NA,2,Neutral
NorCal,1903-03-01,154.486363636364,22,NA,3,Neutral
NorCal,1903-04-01,16.04,25,NA,4,Neutral
NorCal,1903-05-01,7.47391304347826,23,NA,5,Neutral
NorCal,1903-06-01,5.24782608695652,23,NA,6,Neutral
NorCal,1903-07-01,0.375,24,NA,7,Neutral
NorCal,1903-08-01,0.2875,24,NA,8,Neutral
NorCal,1903-09-01,1.58636363636364,22,NA,9,Neutral
NorCal,1903-10-01,18.36,25,NA,10,Neutral
NorCal,1903-11-01,194.807692307692,26,NA,11,Neutral
NorCal,1903-12-01,48.475,28,NA,12,Neutral
NorCal,1904-01-01,46.0642857142857,28,NA,1,Neutral
NorCal,1904-02-01,279.537931034483,29,NA,2,Neutral
NorCal,1904-03-01,238.466666666667,30,NA,3,Neutral
NorCal,1904-04-01,55.0137931034483,29,NA,4,Neutral
NorCal,1904-05-01,7.6,27,NA,5,Neutral
NorCal,1904-06-01,1.7,27,NA,6,Neutral
NorCal,1904-07-01,4,26,NA,7,Neutral
NorCal,1904-08-01,3.028,25,NA,8,Neutral
NorCal,1904-09-01,85.9814814814815,27,NA,9,Neutral
NorCal,1904-10-01,90.7925925925926,27,NA,10,Neutral
NorCal,1904-11-01,54.675,28,NA,11,Neutral
NorCal,1904-12-01,100.896666666667,30,NA,12,Neutral
NorCal,1905-01-01,108.776470588235,34,NA,1,Neutral
NorCal,1905-02-01,84.3354838709677,31,NA,2,Neutral
NorCal,1905-03-01,139.570588235294,34,NA,3,Neutral
NorCal,1905-04-01,29.5151515151515,33,NA,4,Neutral
NorCal,1905-05-01,57.89,30,NA,5,Neutral
NorCal,1905-06-01,3.25925925925926,27,NA,6,Neutral
NorCal,1905-07-01,0.507142857142857,28,NA,7,Neutral
NorCal,1905-08-01,1.75,26,NA,8,Neutral
NorCal,1905-09-01,4.93703703703704,27,NA,9,Neutral
NorCal,1905-10-01,4.00384615384615,26,NA,10,Neutral
NorCal,1905-11-01,51.1444444444444,27,NA,11,Neutral
NorCal,1905-12-01,47.6444444444444,27,NA,12,Neutral
NorCal,1906-01-01,228.009375,32,NA,1,Neutral
NorCal,1906-02-01,124.523333333333,30,NA,2,Neutral
NorCal,1906-03-01,210.58064516129,31,NA,3,Neutral
NorCal,1906-04-01,38.7977272727273,44,NA,4,Neutral
NorCal,1906-05-01,86.5659090909091,44,NA,5,Neutral
NorCal,1906-06-01,26.8071428571429,42,NA,6,Neutral
NorCal,1906-07-01,0.626470588235294,34,NA,7,Neutral
NorCal,1906-08-01,2.71714285714286,35,NA,8,Neutral
NorCal,1906-09-01,5.9675,40,NA,9,Neutral
NorCal,1906-10-01,1.80555555555556,36,NA,10,Neutral
NorCal,1906-11-01,46.7,42,NA,11,Neutral
NorCal,1906-12-01,210.31875,48,NA,12,Neutral
NorCal,1907-01-01,172.46875,48,NA,1,Neutral
NorCal,1907-02-01,114.127659574468,47,NA,2,Neutral
NorCal,1907-03-01,295.941666666667,48,NA,3,Neutral
NorCal,1907-04-01,25.8533333333333,45,NA,4,Neutral
NorCal,1907-05-01,15.7090909090909,44,NA,5,Neutral
NorCal,1907-06-01,31.3095238095238,42,NA,6,Neutral
NorCal,1907-07-01,1.02777777777778,36,NA,7,Neutral
NorCal,1907-08-01,3.22424242424242,33,NA,8,Neutral
NorCal,1907-09-01,4.28787878787879,33,NA,9,Neutral
NorCal,1907-10-01,29.1179487179487,39,NA,10,Neutral
NorCal,1907-11-01,7.73714285714286,35,NA,11,Neutral
NorCal,1907-12-01,153.154545454545,44,NA,12,Neutral
